x,episode_rewards,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
711,702.0,3.9,3.8,3.9,4.3,3.0,5.2,3.4,4.4,3.6,3.9,3.6,3.4,4.6,4.1,4.3,3.7,2.9,4.2
712,736.0,3.9,4.6,4.2,4.4,2.9,3.4,4.1,4.2,4.5,4.7,3.4,4.0,3.7,4.4,3.6,4.7,4.5,4.4
713,814.0,4.8,4.1,4.6,4.6,3.2,5.1,4.3,4.8,4.5,4.3,4.2,5.0,5.2,4.6,4.1,4.6,5.2,4.2
714,746.0,4.5,3.9,3.1,4.5,3.5,4.6,4.8,3.0,4.5,3.9,4.2,4.7,3.9,4.3,4.4,4.8,4.1,3.9
715,650.0,3.8,3.2,3.7,4.8,4.0,3.4,4.1,3.9,4.3,3.2,4.0,3.6,2.2,3.7,3.2,3.1,3.2,3.6
716,797.0,4.3,5.0,3.6,4.0,4.7,5.2,4.0,5.1,4.4,4.5,4.0,3.8,4.0,4.8,4.4,4.9,4.3,4.7
717,730.0,4.3,4.4,5.1,3.6,4.2,3.6,4.5,5.6,4.5,3.3,4.3,4.7,2.6,3.8,2.8,4.5,3.5,3.7
718,690.0,4.2,3.8,3.8,3.7,4.0,4.3,3.5,4.5,4.3,4.2,2.4,4.4,3.7,4.5,2.7,3.1,4.5,3.4
719,732.0,3.9,4.1,3.9,4.8,4.3,4.0,3.7,3.8,3.6,5.0,3.8,4.5,3.6,4.5,3.4,4.9,3.5,3.9
720,838.0,5.1,4.5,5.2,5.3,4.4,5.1,4.9,4.7,3.6,4.0,4.7,5.3,4.6,4.8,4.7,4.1,4.2,4.6
721,799.0,4.3,5.0,4.0,4.9,4.7,4.8,4.3,4.8,5.2,3.1,3.8,5.2,4.2,4.9,5.2,3.9,4.7,2.9
722,792.0,4.2,2.9,5.7,3.7,4.9,2.9,5.4,5.4,4.6,4.7,4.3,4.5,4.2,4.2,4.5,3.5,4.6,5.0
723,772.0,5.0,3.9,5.1,4.6,4.0,3.4,4.0,3.7,5.4,5.0,4.0,4.1,3.7,3.9,4.4,5.3,4.0,3.7
724,673.0,3.7,3.5,3.7,3.3,3.0,4.2,3.3,3.4,2.6,3.5,3.4,4.3,4.3,3.6,4.5,4.1,4.3,4.6
725,740.0,4.2,4.1,4.0,3.5,3.9,4.3,3.1,4.7,4.6,4.6,3.1,4.5,4.7,4.5,5.1,3.2,4.0,3.9
726,751.0,4.6,4.6,3.7,3.3,3.3,3.9,4.5,4.2,3.8,4.2,4.0,4.3,4.6,4.7,4.1,4.2,5.4,3.7
727,749.0,3.1,3.3,4.2,5.1,3.5,3.6,4.6,4.2,5.2,4.2,4.3,4.5,4.3,4.1,4.4,4.2,3.9,4.2
728,666.0,3.5,3.6,3.8,3.8,3.4,4.3,3.8,3.8,3.9,3.3,4.1,3.3,3.7,4.0,4.0,3.5,3.7,3.1
729,663.0,2.6,4.6,3.7,4.3,4.5,2.3,4.2,3.3,4.3,3.7,4.0,3.4,3.6,3.5,3.8,3.1,2.9,4.5
730,771.0,4.0,4.1,4.1,4.5,4.6,5.3,3.7,4.3,3.9,4.5,4.9,4.9,4.1,5.1,2.7,4.6,4.4,3.4
731,714.0,3.7,3.2,3.2,4.2,3.7,4.4,4.3,3.9,4.1,4.7,4.0,4.6,3.5,4.2,3.9,5.1,3.2,3.5
732,740.0,3.7,3.4,4.6,3.9,4.4,4.2,3.7,4.9,3.7,3.8,4.2,4.7,4.7,4.6,3.9,3.6,4.3,3.7
733,662.0,3.8,3.6,3.6,4.4,3.9,4.2,2.7,3.9,3.9,4.1,2.8,3.6,3.5,3.3,3.5,3.4,4.3,3.7
734,708.0,4.6,4.0,4.2,2.8,3.8,4.0,4.3,4.0,4.0,4.2,4.3,3.5,3.6,4.3,3.8,3.9,4.0,3.5
735,707.0,3.6,4.6,4.6,3.6,3.7,3.5,3.7,4.0,3.4,3.6,3.4,4.4,4.1,4.5,3.8,3.8,3.5,4.9
736,766.0,4.1,4.4,4.4,3.8,5.0,4.2,4.0,3.8,4.6,3.6,4.6,4.4,4.1,3.3,4.7,4.5,4.4,4.7
737,752.0,4.5,4.7,3.2,4.1,5.0,4.3,4.4,3.2,3.7,3.2,4.9,4.6,3.7,4.4,3.8,4.7,4.3,4.5
738,755.0,3.4,4.6,5.2,4.3,4.3,5.4,3.6,3.2,3.6,3.9,5.1,3.6,4.0,3.7,4.6,4.2,4.3,4.5
739,768.0,4.3,5.0,4.1,4.4,3.9,3.4,3.1,4.9,4.7,4.0,4.5,3.4,4.5,3.8,5.2,4.3,4.9,4.4
740,738.0,4.4,4.4,4.5,4.1,3.3,3.9,4.6,3.8,3.9,3.4,4.2,3.7,3.6,4.8,4.7,4.4,4.4,3.7
741,735.0,4.9,3.5,5.0,4.3,4.3,4.9,4.1,3.3,3.1,4.1,4.1,4.7,3.6,4.6,4.1,3.3,4.0,3.6
742,680.0,4.2,4.2,4.1,4.0,3.9,3.0,4.5,3.9,3.8,3.1,4.7,3.8,3.4,3.6,4.0,2.3,3.7,3.8
743,666.0,4.1,3.6,3.4,4.1,3.3,3.3,4.4,3.0,4.3,4.1,3.9,3.6,3.6,3.7,3.4,4.0,3.1,3.7
744,703.0,4.2,3.6,3.6,3.8,3.7,4.1,4.0,4.7,3.7,4.1,3.8,5.0,3.7,2.8,3.3,4.4,3.9,3.9
745,686.0,4.4,3.3,3.6,2.9,3.4,3.7,3.3,3.1,3.7,3.6,4.0,4.3,4.0,4.6,4.1,4.8,4.1,3.7
746,739.0,4.1,3.9,4.2,3.0,4.1,4.2,4.0,5.0,4.2,3.3,4.2,5.0,3.7,3.9,4.1,4.6,4.6,3.8
747,714.0,3.9,4.3,3.2,4.1,4.6,4.3,3.9,3.2,4.0,4.0,4.0,4.2,4.9,3.7,3.4,3.6,3.8,4.3
748,622.0,4.1,4.1,3.7,2.8,3.2,2.4,3.2,3.4,3.5,3.0,3.6,4.4,3.4,4.1,3.9,2.7,2.8,3.9
749,682.0,3.7,3.3,4.2,3.5,4.8,3.5,3.0,2.5,3.8,4.7,3.9,4.2,4.1,4.0,3.5,3.0,4.4,4.1
750,777.0,4.1,3.8,4.0,4.5,5.1,3.9,5.1,3.6,4.4,4.7,4.8,4.8,4.8,4.0,3.5,4.0,4.3,4.3
751,703.0,3.5,3.0,3.3,4.0,4.0,4.5,4.5,5.0,3.6,3.6,4.3,3.9,3.8,3.7,3.5,4.7,3.0,4.4
752,744.0,3.8,4.5,5.3,4.8,5.1,4.9,4.0,3.9,3.8,4.6,3.4,3.9,3.0,3.8,4.9,3.2,3.6,3.9
753,759.0,3.8,5.6,4.3,4.2,4.1,4.2,3.2,4.6,3.1,3.4,4.1,4.3,4.0,4.3,3.9,4.8,5.1,4.9
754,736.0,3.6,3.4,4.1,2.9,4.9,4.3,4.6,4.0,3.7,4.5,4.0,3.9,4.5,3.7,3.8,4.9,4.0,4.8
755,738.0,4.9,3.7,4.5,3.1,3.8,3.7,3.8,3.9,4.5,4.0,5.3,3.5,4.0,4.4,3.6,4.0,4.8,4.3
756,696.0,4.2,3.6,3.8,4.3,2.8,3.6,3.6,4.4,4.6,4.3,2.9,4.1,2.9,3.5,4.8,3.9,4.0,4.3
757,754.0,3.3,3.8,4.5,4.1,3.6,4.4,5.3,4.2,5.0,5.2,4.3,3.8,4.1,4.6,4.2,4.1,2.5,4.4
758,708.0,4.0,3.2,3.9,3.9,3.6,3.7,3.9,3.9,4.3,4.4,4.1,4.9,3.1,3.4,4.0,4.4,4.6,3.5
759,721.0,3.8,4.3,3.2,4.2,4.9,3.3,4.4,4.3,4.0,3.4,4.1,4.8,4.1,4.7,4.0,3.8,3.6,3.2
760,739.0,4.4,4.3,4.8,3.7,4.5,4.8,4.0,3.3,3.2,4.1,3.5,4.8,3.9,4.0,4.7,3.9,4.6,3.4
761,736.0,4.6,4.4,3.7,3.8,4.7,5.3,4.5,5.1,2.8,3.4,4.5,4.0,3.4,3.7,3.4,2.9,4.1,5.3
762,717.0,3.9,4.1,4.2,3.7,3.7,4.2,4.3,3.6,3.9,4.3,4.7,3.6,4.5,3.3,4.3,4.3,3.5,3.6
763,699.0,4.7,5.0,4.0,2.8,3.8,4.3,5.5,3.7,4.2,4.6,3.3,3.8,3.2,3.0,3.5,4.0,3.7,2.8
764,687.0,4.0,4.5,4.0,2.8,3.8,4.1,3.0,4.1,2.9,4.5,3.6,3.9,3.3,4.4,3.4,4.0,4.3,4.1
765,767.0,4.9,3.6,4.6,4.7,4.8,5.0,4.4,3.7,4.2,4.2,3.9,3.1,4.3,4.0,4.1,4.1,4.7,4.4
766,691.0,4.6,3.6,4.0,4.3,3.5,3.3,4.4,4.3,4.8,3.9,3.6,3.3,3.8,3.3,3.9,2.9,3.5,4.1
767,701.0,3.4,4.3,4.1,3.6,4.2,3.9,3.5,3.2,4.0,4.0,3.7,4.0,3.4,3.6,3.6,5.4,3.6,4.6
768,642.0,3.7,3.7,3.6,3.7,3.9,4.0,3.7,3.2,3.0,3.6,3.6,3.0,4.1,3.1,4.2,3.6,3.1,3.4
769,735.0,4.1,4.7,4.2,5.0,3.6,5.1,3.5,4.7,3.4,4.4,3.8,4.2,3.4,4.3,3.1,4.9,4.2,2.9
770,759.0,3.5,4.4,3.8,4.8,4.6,3.8,3.6,4.6,4.4,5.0,4.7,5.2,4.0,3.6,4.2,4.3,3.7,3.7
771,714.0,3.8,4.4,3.9,2.2,4.0,4.7,4.3,3.6,3.8,3.6,3.8,4.2,5.0,4.3,3.5,4.2,4.1,4.0
772,706.0,4.2,4.2,4.4,4.3,3.4,3.9,4.4,4.0,4.0,3.3,3.8,3.7,4.0,3.1,3.8,4.0,4.2,3.9
773,756.0,3.7,3.8,4.8,4.0,4.1,4.5,4.6,4.0,4.3,4.3,4.6,3.7,4.4,4.0,4.3,3.8,4.7,4.0
774,721.0,2.8,3.6,3.7,4.3,4.8,4.3,4.0,4.7,4.1,3.0,4.1,4.2,3.9,4.0,3.4,4.0,4.5,4.7
775,774.0,3.8,4.7,3.6,3.9,4.6,3.6,4.0,3.6,4.1,5.0,4.7,4.7,4.9,4.2,4.6,3.2,5.8,4.4
776,626.0,3.1,3.5,3.7,3.8,3.9,3.0,3.4,3.0,5.1,4.2,3.5,3.1,2.6,4.0,4.3,3.4,2.5,2.5
777,814.0,5.3,4.5,6.2,4.1,4.4,4.6,4.1,5.3,4.1,4.2,4.9,3.4,4.3,3.4,4.8,4.5,4.2,5.1
778,772.0,4.8,5.2,4.0,4.1,3.8,4.2,4.5,4.2,4.0,5.4,3.8,4.2,4.3,3.4,5.3,3.6,4.3,4.1
779,710.0,4.2,3.7,4.5,3.9,4.5,4.0,4.4,3.5,4.6,2.8,4.7,4.0,2.8,4.7,2.8,3.2,3.9,4.8
780,759.0,3.9,4.4,3.6,4.6,4.0,4.6,5.1,4.3,4.1,4.2,3.6,5.2,3.7,4.5,4.6,3.1,4.4,4.0
781,732.0,4.0,3.7,2.8,5.2,4.0,5.0,4.0,4.3,3.6,4.0,4.0,4.2,4.0,4.7,3.4,3.8,4.0,4.5
782,728.0,3.8,4.4,4.3,3.6,4.7,3.9,4.0,3.5,3.9,4.2,3.0,4.0,3.9,4.8,4.7,2.9,4.4,4.8
783,723.0,4.2,3.9,4.8,4.2,4.0,3.3,3.9,3.5,3.7,3.8,4.7,3.4,3.8,4.3,4.0,4.8,4.1,3.9
784,683.0,3.3,4.1,3.8,4.1,3.3,3.6,3.3,3.2,3.9,3.8,3.8,4.4,4.3,3.2,4.2,4.3,3.9,3.8
785,699.0,3.3,4.3,3.7,2.2,3.9,4.5,4.5,4.7,3.9,3.6,3.8,3.6,4.4,4.7,4.0,3.8,3.3,3.7
786,674.0,3.0,3.9,3.2,3.9,4.1,3.7,4.7,2.9,3.6,3.8,2.9,3.8,4.3,3.1,3.9,4.0,4.5,4.1
787,681.0,3.6,3.3,4.4,3.8,5.2,4.7,3.7,3.3,2.8,3.9,3.6,3.4,3.5,3.7,3.6,4.0,3.6,4.0
788,641.0,3.0,3.6,3.8,3.4,4.0,3.2,3.8,2.8,3.2,4.0,3.5,3.5,3.8,3.4,4.1,3.0,3.2,4.8
789,697.0,4.2,3.5,3.5,3.8,4.2,4.6,3.9,3.6,3.6,3.9,3.6,3.6,3.2,3.7,3.9,4.6,4.0,4.3
790,695.0,4.0,3.6,4.1,3.9,3.8,4.4,3.1,3.2,4.9,3.1,5.0,4.0,2.4,4.4,4.0,3.8,4.0,3.8
791,748.0,3.6,3.4,4.3,4.8,3.7,4.7,4.4,4.4,3.5,4.4,3.8,4.8,5.0,4.6,2.9,5.6,3.6,3.3
792,664.0,3.1,3.7,3.6,4.0,4.2,4.1,5.0,2.8,3.4,4.8,3.1,3.6,3.4,3.0,3.2,3.7,4.7,3.0
793,678.0,4.8,4.8,2.6,4.3,3.7,3.8,3.7,4.2,3.9,3.1,3.8,4.0,4.2,3.0,3.4,2.8,3.6,4.1
794,701.0,3.9,4.7,3.7,4.0,3.4,2.8,4.5,3.8,4.7,3.9,4.3,4.0,3.0,3.9,4.6,3.2,4.3,3.4
795,679.0,2.9,3.0,4.1,4.3,3.7,4.0,3.6,4.0,3.4,4.0,4.0,3.3,5.1,4.7,3.2,3.5,4.0,3.1
796,773.0,4.0,4.8,5.1,4.1,4.1,3.4,3.6,5.4,4.7,4.3,4.2,4.3,4.4,2.6,3.4,6.1,3.7,5.1
797,690.0,4.5,4.2,4.3,3.1,3.6,3.6,4.0,3.0,2.1,4.0,4.7,4.2,3.9,3.1,4.8,4.0,4.6,3.3
798,753.0,4.1,4.1,3.3,4.5,4.8,4.4,3.8,5.0,4.6,4.2,3.7,4.8,3.5,5.1,3.5,4.3,3.7,3.9
799,814.0,4.4,4.8,5.0,4.3,4.7,5.3,3.9,4.7,4.8,5.0,3.7,5.2,4.3,3.6,4.5,4.5,4.7,4.0
800,673.0,3.8,4.2,3.0,3.7,3.2,3.1,4.7,4.4,4.1,3.5,4.0,3.6,2.8,4.1,3.9,3.1,4.0,4.1
801,712.0,4.3,4.1,4.2,3.3,3.5,2.7,3.4,4.2,4.3,3.5,4.1,4.7,4.9,2.9,3.8,4.5,4.6,4.2
802,705.0,3.5,3.5,3.2,4.0,3.8,3.7,5.2,3.9,3.1,4.3,4.2,3.7,3.7,3.7,3.9,4.5,4.1,4.5
803,703.0,4.5,3.4,3.2,3.6,4.6,3.9,3.2,4.4,3.7,4.0,4.9,3.3,4.3,3.7,4.3,3.6,4.6,3.1
804,751.0,3.7,4.1,4.4,3.6,3.3,4.0,4.4,4.3,4.5,4.2,4.8,4.6,4.3,4.5,3.6,4.7,3.4,4.7
805,660.0,3.5,3.8,3.1,2.7,3.3,3.8,3.5,4.8,3.9,4.3,3.3,3.9,4.0,3.7,3.3,3.4,3.1,4.6
806,708.0,4.2,4.1,3.9,4.5,4.4,4.7,4.7,4.2,3.6,3.8,3.5,3.8,4.0,2.7,3.4,4.9,2.9,3.5
807,770.0,4.2,5.3,4.1,4.6,5.5,3.4,4.9,4.1,3.5,4.1,5.0,5.1,4.4,3.1,3.2,3.9,4.3,4.3
808,757.0,4.1,3.8,3.9,4.7,3.0,3.4,4.4,5.3,4.1,4.3,4.4,4.8,4.1,4.3,4.2,4.4,3.7,4.8
809,802.0,4.3,4.9,4.3,4.3,4.3,4.4,3.9,4.2,4.9,4.6,5.1,4.4,5.4,3.3,5.2,5.0,3.6,4.1
810,772.0,3.9,5.2,4.7,4.2,3.8,4.8,4.3,4.4,3.6,4.2,4.0,4.8,4.0,4.1,4.6,3.8,4.3,4.5
811,822.0,3.6,4.0,4.8,4.8,4.9,5.2,4.3,3.5,5.2,4.5,4.6,4.9,4.4,5.1,5.6,4.7,4.3,3.8
812,743.0,5.4,4.9,4.6,3.6,3.9,3.8,4.9,3.6,4.6,4.1,4.3,4.2,4.2,4.0,3.8,3.0,3.9,3.5
813,674.0,4.1,3.8,3.9,2.7,4.3,4.0,3.7,4.1,3.4,3.6,3.3,3.5,3.5,4.4,3.5,3.2,3.9,4.5
814,778.0,4.0,4.7,4.5,5.2,3.3,4.0,4.9,4.9,4.4,3.8,4.0,4.4,3.9,4.6,4.1,4.5,4.2,4.4
815,689.0,3.8,3.9,4.4,3.5,3.9,3.8,3.3,3.2,4.3,3.7,4.7,3.8,3.2,3.6,3.2,4.8,3.9,3.9
816,735.0,4.3,4.0,4.1,4.0,3.4,3.2,4.4,4.3,4.5,3.8,4.3,3.6,5.0,4.0,3.5,4.7,4.1,4.3
817,777.0,4.4,4.9,5.0,5.2,5.0,4.1,3.4,4.9,3.7,4.4,4.1,4.5,4.6,3.5,3.4,3.8,3.8,5.0
818,720.0,4.3,3.5,3.7,4.1,4.5,3.2,4.4,4.9,3.3,3.4,4.3,3.9,3.3,4.0,4.0,4.4,4.3,4.5
819,716.0,4.1,3.6,4.0,3.8,3.6,4.2,4.2,3.4,3.7,3.6,3.6,4.5,3.9,3.6,4.0,4.8,4.5,4.5
820,821.0,3.6,4.8,4.5,4.9,5.3,4.4,4.2,5.6,4.2,4.3,5.3,5.1,4.1,4.5,4.7,3.7,3.4,5.5
821,701.0,3.9,4.3,3.3,4.4,3.6,2.9,3.5,4.3,4.7,3.1,5.1,3.5,4.5,4.5,3.8,3.9,3.8,3.0
822,752.0,4.5,5.0,2.5,4.4,3.1,4.0,5.1,4.9,4.0,4.1,4.3,4.0,4.8,4.8,3.4,3.7,4.2,4.4
823,777.0,4.6,4.4,4.2,4.2,5.8,4.0,4.9,5.6,3.3,4.1,4.2,4.6,5.0,2.3,4.3,4.4,4.2,3.6
824,698.0,3.8,2.8,4.3,4.5,4.5,3.5,3.8,5.6,4.3,3.0,3.2,3.9,3.6,4.0,3.6,3.7,3.8,3.9
825,748.0,4.0,4.2,4.6,4.3,3.9,4.2,4.5,3.7,2.4,4.8,5.3,4.8,3.6,3.9,4.1,4.0,4.8,3.7
826,762.0,4.1,4.5,3.5,4.3,4.3,4.7,4.4,4.1,4.5,4.0,4.5,4.1,4.5,5.0,3.7,3.9,5.4,2.7
827,690.0,3.6,3.2,3.2,3.3,4.8,3.5,4.0,3.6,4.1,3.0,5.0,4.9,3.9,3.8,4.2,5.1,2.8,3.0
828,698.0,3.3,4.9,4.3,4.3,3.4,3.1,4.1,4.3,3.5,4.4,3.4,3.5,4.4,3.7,4.1,4.1,3.9,3.1
829,778.0,4.9,4.2,4.9,4.2,4.1,4.8,3.7,4.3,3.5,4.6,4.7,4.0,4.0,4.8,4.5,4.0,4.4,4.2
830,660.0,3.6,3.7,3.2,3.9,3.4,3.6,4.9,3.5,2.9,4.2,3.9,3.8,3.5,3.0,3.3,3.8,4.0,3.8
831,782.0,4.8,4.3,4.4,4.8,4.7,3.4,4.4,2.9,4.3,4.7,4.6,4.7,3.3,4.3,5.1,4.0,4.8,4.7
832,768.0,4.2,5.0,3.8,3.9,4.3,3.5,4.4,4.9,5.0,3.8,4.5,4.5,4.0,2.9,4.8,4.7,4.4,4.2
833,690.0,5.0,2.8,2.9,4.5,5.7,3.8,4.1,4.4,3.1,4.0,3.7,4.7,3.7,3.5,3.8,3.4,3.5,2.4
834,845.0,4.6,4.2,3.9,5.3,4.4,4.9,5.0,4.8,4.3,4.9,5.4,4.8,4.4,4.3,4.5,5.0,4.9,4.9
835,735.0,4.0,3.9,3.4,4.2,5.0,5.1,3.8,4.4,3.6,3.5,3.8,4.0,3.0,4.7,4.6,4.0,3.5,5.0
836,669.0,4.4,3.0,4.0,2.5,4.5,3.3,4.2,3.4,3.9,2.5,3.1,4.4,4.0,4.2,3.9,3.5,4.7,3.4
837,647.0,3.6,3.9,3.7,3.5,3.9,4.2,3.7,3.2,3.3,3.8,2.8,4.1,3.0,3.5,2.5,3.5,4.0,4.5
838,639.0,3.3,4.0,3.7,3.7,4.0,3.0,2.9,3.1,3.9,2.9,3.9,3.8,3.4,3.6,4.3,3.5,2.9,4.0
839,741.0,4.1,3.3,3.2,3.8,4.1,6.0,5.2,3.4,3.8,4.2,4.3,3.9,4.5,3.9,3.2,4.3,4.1,4.8
840,676.0,4.1,3.4,2.7,5.0,3.6,3.7,4.3,4.1,3.9,3.0,4.5,4.5,3.4,4.6,1.7,3.4,4.2,3.5
841,653.0,2.9,4.2,2.6,4.1,3.9,3.8,3.8,3.4,4.2,3.1,4.6,2.7,4.2,3.4,3.4,3.4,3.9,3.7
842,690.0,4.1,4.1,3.8,3.6,4.2,4.0,4.0,3.2,4.0,3.8,3.1,4.5,4.5,4.5,3.0,3.4,3.9,3.3
843,647.0,3.0,4.4,3.4,3.6,4.2,3.3,2.9,3.4,4.0,4.5,3.6,3.8,4.2,3.1,3.8,3.6,2.8,3.1
844,686.0,3.3,3.8,4.1,4.1,4.0,3.5,4.2,3.9,3.9,3.1,3.1,4.5,4.0,4.0,4.2,3.7,3.8,3.4
845,654.0,4.3,3.9,3.5,3.6,3.6,3.9,4.1,4.0,3.9,3.8,3.8,3.0,3.6,3.2,3.3,2.8,3.3,3.8
846,698.0,4.5,3.0,3.2,4.3,3.7,3.6,3.7,3.7,4.6,3.4,3.4,3.6,4.2,4.2,4.7,3.9,4.2,3.9
847,678.0,4.3,4.3,4.2,3.0,4.0,3.5,2.8,3.5,4.2,3.5,4.1,3.2,4.4,4.7,4.0,3.4,3.3,3.4
848,736.0,4.1,3.7,3.8,4.5,4.7,3.7,4.3,3.5,4.3,3.9,5.1,4.8,4.2,2.9,4.1,3.9,4.6,3.5
849,704.0,4.0,3.6,4.3,3.7,3.6,3.1,4.2,4.1,3.6,3.7,4.4,4.1,4.7,4.0,4.0,4.5,3.0,3.8
850,673.0,2.7,3.2,3.7,3.5,3.8,3.5,3.7,3.4,4.3,3.2,3.6,3.9,3.9,4.2,4.7,4.6,4.1,3.3
851,747.0,3.9,4.7,3.5,4.1,3.5,5.1,4.6,3.9,4.3,3.5,4.2,4.8,3.6,4.8,4.8,2.9,4.2,4.3
852,769.0,4.2,4.1,4.6,3.7,3.7,4.5,5.0,4.9,5.0,4.2,3.6,3.2,4.1,4.7,4.5,3.5,5.0,4.4
853,790.0,4.5,4.2,4.5,5.0,5.0,4.5,4.4,4.2,4.1,3.7,4.2,3.8,4.5,5.7,4.4,4.3,4.5,3.5
854,725.0,4.7,4.7,3.1,4.1,4.5,3.8,4.0,3.9,4.0,3.8,4.5,4.4,3.8,3.7,4.0,4.2,3.4,3.9
855,690.0,3.0,3.8,3.8,3.4,3.0,3.3,3.9,3.4,3.5,4.9,3.6,3.9,3.9,5.6,3.3,4.2,4.4,4.1
856,713.0,3.5,3.4,3.6,3.5,4.0,3.9,4.4,4.1,3.9,3.7,4.4,3.8,4.3,3.9,4.3,3.3,5.0,4.3
857,755.0,3.7,4.3,4.2,3.5,4.9,3.6,4.8,4.5,3.7,3.9,5.4,4.9,3.8,5.0,3.5,3.5,3.5,4.8
858,692.0,3.4,4.3,4.0,2.4,3.5,4.1,3.8,4.2,5.0,4.3,4.6,3.7,3.9,2.8,4.1,4.4,3.1,3.6
859,726.0,4.0,3.8,3.4,3.9,4.7,5.3,4.9,3.7,4.7,3.1,5.2,3.0,4.5,3.7,3.5,3.4,3.5,4.3
860,664.0,3.2,3.4,4.4,4.0,3.7,4.4,4.3,3.8,4.2,3.4,2.7,3.1,4.1,3.6,3.3,3.5,3.7,3.6
861,731.0,3.0,4.7,3.6,3.6,4.4,4.0,4.2,3.7,4.6,3.8,4.1,4.0,5.1,4.1,4.4,4.2,4.1,3.5
862,729.0,4.5,3.2,2.6,5.0,3.4,3.8,4.0,4.8,4.3,3.5,4.1,3.4,4.7,4.4,3.7,4.5,4.4,4.6
863,644.0,3.7,3.6,2.8,2.1,3.4,4.0,2.9,4.2,3.2,4.1,4.4,4.0,3.1,2.9,3.8,3.7,4.5,4.0
864,767.0,3.4,5.3,3.9,5.8,4.1,4.0,4.6,3.9,4.5,4.3,3.5,5.1,4.3,4.8,2.9,4.5,4.0,3.8
865,708.0,3.5,3.7,3.0,4.3,3.7,4.2,4.1,3.9,3.7,4.0,4.0,4.4,3.8,3.7,3.4,4.8,4.8,3.8
866,835.0,4.9,4.8,4.2,4.9,4.3,4.0,4.5,5.1,4.5,5.6,5.0,5.3,3.9,4.8,4.3,3.8,3.8,5.8
867,812.0,3.9,5.3,4.5,4.8,4.6,4.7,4.0,5.5,4.8,4.3,4.0,4.5,3.9,4.3,4.2,5.2,4.5,4.2
868,639.0,2.0,4.2,2.8,3.2,3.7,4.2,2.3,2.7,5.3,3.9,3.6,4.7,2.8,4.2,4.4,3.2,3.6,3.1
869,746.0,3.2,4.2,3.9,4.5,4.6,3.9,3.9,4.3,4.9,4.4,3.7,3.6,4.5,4.6,5.2,3.1,4.4,3.7
870,689.0,3.2,3.9,3.0,3.7,3.7,3.9,4.5,3.8,3.6,4.5,3.6,3.5,4.2,4.7,3.3,3.7,3.6,4.5
871,777.0,4.4,5.5,4.4,4.9,4.1,3.8,4.0,3.8,4.4,4.8,4.4,4.2,5.6,4.2,3.3,4.2,3.2,4.5
872,754.0,4.2,3.8,3.6,4.7,4.8,4.0,4.5,4.1,4.6,4.8,4.6,3.8,5.4,4.1,3.8,3.2,3.8,3.6
873,741.0,3.6,4.7,4.4,3.4,4.8,4.3,3.4,4.0,2.1,4.1,5.9,4.7,4.5,2.9,4.0,3.5,5.0,4.8
874,751.0,3.7,3.2,3.4,3.9,3.4,4.3,4.5,4.9,5.7,3.0,3.9,4.2,5.4,5.0,4.3,4.0,3.8,4.5
875,679.0,3.9,4.1,4.6,4.0,3.0,4.7,3.3,3.1,3.2,3.3,3.6,4.4,4.0,3.9,3.9,3.4,4.0,3.5
876,815.0,4.8,3.5,5.7,4.6,4.8,4.5,4.3,4.8,5.7,3.8,3.1,5.2,5.3,3.2,4.0,4.9,4.6,4.7
877,787.0,3.7,4.1,3.8,4.0,4.3,4.7,4.1,5.1,5.1,4.2,4.6,5.0,3.6,5.0,5.1,3.7,4.5,4.1
878,667.0,4.4,3.7,4.4,3.1,3.2,3.5,3.7,3.8,3.1,3.7,3.7,4.4,4.0,3.8,2.7,3.0,4.5,4.0
879,707.0,4.0,3.1,3.7,3.4,4.4,4.1,4.0,4.1,4.1,4.5,4.3,2.9,3.5,3.6,3.5,4.8,4.7,4.0
880,719.0,3.5,4.1,4.4,4.0,3.8,4.4,3.7,3.9,3.2,4.9,3.3,4.1,3.1,4.0,4.4,4.9,4.2,4.0
881,633.0,2.7,3.4,4.5,2.3,3.9,4.2,4.5,4.5,2.4,4.0,3.3,2.9,4.1,3.0,2.3,3.9,3.4,4.0
882,737.0,3.1,4.3,4.5,3.8,4.7,3.1,4.0,4.4,4.6,5.0,4.1,3.4,4.2,3.9,4.3,4.1,3.4,4.8
883,675.0,4.0,4.8,2.8,4.2,4.1,3.0,4.0,4.0,3.1,3.9,2.9,3.7,4.7,3.1,4.5,4.1,3.4,3.2
884,773.0,3.9,3.9,4.6,5.2,4.5,4.1,4.7,5.1,3.9,3.9,3.7,4.3,4.1,4.7,4.3,4.4,4.8,3.2
885,730.0,4.4,3.2,3.4,2.9,4.2,4.1,3.5,4.6,5.0,4.6,4.2,4.6,3.7,4.2,3.6,4.6,4.4,3.8
886,724.0,4.8,4.0,2.9,5.2,3.9,2.2,4.9,4.4,3.6,4.7,3.5,4.3,4.9,3.8,4.7,3.6,3.3,3.7
887,722.0,3.6,4.6,3.5,5.1,4.3,3.9,4.6,3.4,4.5,3.2,2.4,2.9,4.6,3.6,4.2,5.0,3.6,5.2
888,751.0,3.3,4.9,2.4,4.5,4.4,4.0,4.1,4.2,4.9,4.9,4.5,4.4,4.2,3.7,3.2,4.8,4.4,4.3
